,time,uncompleted patients,all patients waiting,all patients treated,patients at admin,patients between treatment cycles,patients at consultation,patients at treatment,patients at pharmacy,patients in between treatments,patients at cashier,patients total ADR,patients curr ADR,priority 1 patients waiting,priority 2 patients waiting,priority 3 patients waiting,resources occupied,nurses occupied,docs occupied,chairs occupied,pharmacists occupied,cashiers occupied,nurse utilization,doc utilization,chair utilization,cashier utilization,pharmacist utilization,datetime,cost per unit time
894,26835,24,4,17,0,17,1,2,0,0,0,0,0,1,1,2,4,2,1,1,0,0,1.0,1.0,0.5,0.0,0.0,2020-01-19 15:00:00,0.6643333333333332
895,26865,24,4,17,0,17,1,2,0,0,0,0,0,1,1,2,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-19 15:30:00,0.9542028985507246
896,26895,24,3,17,1,18,1,1,0,0,0,0,0,0,1,2,4,2,1,1,0,0,1.0,1.0,0.5,0.0,0.0,2020-01-19 16:00:00,0.6471773636991028
897,26925,24,2,17,0,20,0,2,0,0,0,0,0,0,0,2,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-19 16:30:00,0.3303030303030303
898,26955,24,4,17,0,18,0,2,0,0,0,0,0,1,1,2,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-19 17:00:00,0.36333333333333334
899,26985,24,4,17,0,18,0,2,0,0,0,0,0,1,1,2,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-19 17:30:00,0.36333333333333334
900,27015,24,4,17,0,18,0,2,0,0,0,0,0,1,1,2,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-19 18:00:00,0.36333333333333334
901,27045,24,2,17,1,18,0,1,0,0,0,0,0,0,0,2,3,2,0,1,0,0,1.0,0.0,0.5,0.0,0.0,2020-01-19 18:30:00,0.20966666666666667
902,27075,24,1,17,0,18,0,2,0,0,0,0,0,0,0,1,3,2,0,1,0,0,1.0,0.0,0.5,0.0,0.0,2020-01-19 19:00:00,0.4843333333333333
903,27105,24,0,17,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-19 19:30:00,0.0
904,27135,24,0,17,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-19 20:00:00,0.0
905,27165,24,0,17,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-19 20:30:00,0.0
906,27195,24,0,17,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-19 21:00:00,0.0
907,27225,24,0,17,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-19 21:30:00,0.0
908,27255,24,0,17,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-19 22:00:00,0.0
909,27285,24,0,17,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-19 22:30:00,0.0
910,27315,24,0,17,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-19 23:00:00,0.0
911,27345,24,0,17,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-19 23:30:00,0.0
912,27375,24,0,17,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-20 00:00:00,0.0
913,27405,24,0,17,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-20 00:30:00,0.0
914,27435,24,0,17,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-20 01:00:00,0.0
915,27465,24,0,17,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-20 01:30:00,0.0
916,27495,24,0,17,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-20 02:00:00,0.0
917,27525,24,0,17,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-20 02:30:00,0.0
918,27555,24,0,17,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-20 03:00:00,0.0
919,27585,24,0,17,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-20 03:30:00,0.0
920,27615,24,0,17,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-20 04:00:00,0.0
921,27645,24,0,17,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-20 04:30:00,0.0
922,27675,24,0,17,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-20 05:00:00,0.0
923,27705,24,0,17,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-20 05:30:00,0.0
924,27735,24,0,17,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-20 06:00:00,0.0
925,27765,24,0,17,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-20 06:30:00,0.0
926,27795,24,0,17,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-20 07:00:00,0.0
927,27825,24,0,17,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-20 07:30:00,0.0
928,27855,24,0,17,1,17,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,2020-01-20 08:00:00,0.031111111111111114
929,27885,24,0,17,0,17,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,2020-01-20 08:30:00,0.33629629629629626
930,27915,24,0,17,1,17,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,2020-01-20 09:00:00,0.031111111111111114
931,27945,24,0,17,0,16,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0,2020-01-20 09:30:00,1.0088888888888887
932,27975,24,0,17,0,17,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,2020-01-20 10:00:00,0.0
933,28005,24,0,17,0,17,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,2020-01-20 10:30:00,0.0
934,28035,24,0,17,1,16,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0.5,1.0,0.0,0.0,0.0,2020-01-20 11:00:00,0.031111111111111114
935,28065,24,0,17,1,15,1,1,0,0,0,0,0,0,0,0,3,2,1,0,0,0,1.0,1.0,0.0,0.0,0.0,2020-01-20 11:30:00,0.3674074074074074
936,28095,24,2,17,0,15,1,1,0,0,0,0,0,0,1,1,3,1,1,1,0,0,0.5,1.0,0.5,0.0,0.0,2020-01-20 12:00:00,0.2831372549019608
937,28125,24,5,17,0,12,0,2,0,0,0,0,0,1,3,1,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-20 12:30:00,0.5190476190476191
938,28155,24,8,17,0,13,0,2,0,0,0,0,0,2,5,1,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-20 13:00:00,0.48444444444444446
939,28185,24,8,17,0,13,0,2,0,0,0,0,0,2,5,1,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-20 13:30:00,0.48444444444444446
940,28215,24,12,17,0,10,0,2,0,0,0,0,0,3,6,3,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-20 14:00:00,0.6055555555555555
941,28245,24,12,17,0,10,0,2,0,0,0,0,0,3,6,3,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-20 14:30:00,0.6055555555555555
942,28275,24,12,17,1,9,0,1,1,0,0,0,0,2,6,4,5,2,0,2,1,0,1.0,0.0,1.0,0.0,1.0,2020-01-20 15:00:00,0.34944444444444445
943,28305,24,11,17,0,11,0,2,0,0,0,0,0,1,6,4,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-20 15:30:00,0.7451282051282051
944,28335,24,11,17,1,11,0,1,0,0,0,0,0,2,5,4,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-20 16:00:00,0.32256410256410256
945,28365,24,12,17,1,10,0,1,0,0,0,0,0,3,5,4,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-20 16:30:00,0.34944444444444445
946,28395,24,12,17,0,10,0,2,0,0,0,0,0,3,5,4,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-20 17:00:00,0.8072222222222222
947,28425,24,8,17,0,10,0,2,0,0,0,0,0,2,2,4,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-20 17:30:00,0.6055555555555555
948,28455,24,8,17,0,10,0,2,0,0,0,0,0,2,2,4,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-20 18:00:00,0.6055555555555555
949,28485,24,7,17,1,10,0,1,0,0,0,0,0,2,2,3,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-20 18:30:00,0.34944444444444445
950,28515,24,1,17,1,10,0,1,0,0,0,0,0,0,1,0,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-20 19:00:00,0.34944444444444445
951,28545,24,0,17,0,10,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0.5,0.0,0.5,0.0,0.0,2020-01-20 19:30:00,0.3303030303030303
952,28575,24,0,17,0,10,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0.5,0.0,0.5,0.0,0.0,2020-01-20 20:00:00,0.3303030303030303
953,28605,24,0,17,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-20 20:30:00,0.0
954,28635,24,0,17,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-20 21:00:00,0.0
955,28665,24,0,17,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-20 21:30:00,0.0
956,28695,24,0,17,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-20 22:00:00,0.0
957,28725,24,0,17,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-20 22:30:00,0.0
958,28755,24,0,17,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-20 23:00:00,0.0
959,28785,24,0,17,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-20 23:30:00,0.0
960,28815,24,0,17,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-21 00:00:00,0.0
961,28845,24,0,17,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-21 00:30:00,0.0
962,28875,24,0,17,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-21 01:00:00,0.0
963,28905,24,0,17,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-21 01:30:00,0.0
964,28935,24,0,17,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-21 02:00:00,0.0
965,28965,24,0,17,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-21 02:30:00,0.0
966,28995,24,0,17,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-21 03:00:00,0.0
967,29025,24,0,17,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-21 03:30:00,0.0
968,29055,24,0,17,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-21 04:00:00,0.0
969,29085,24,0,17,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-21 04:30:00,0.0
970,29115,24,0,17,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-21 05:00:00,0.0
971,29145,24,0,17,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-21 05:30:00,0.0
972,29175,24,0,17,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-21 06:00:00,0.0
973,29205,24,0,17,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-21 06:30:00,0.0
974,29235,24,0,17,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-21 07:00:00,0.0
975,29265,24,0,17,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-21 07:30:00,0.0
976,29295,24,2,17,0,10,0,2,0,0,0,0,0,0,2,0,3,2,0,1,0,0,1.0,0.0,0.5,0.0,0.0,2020-01-21 08:00:00,1.513333333333333
977,29325,24,0,17,0,10,1,2,0,0,1,0,0,0,0,0,5,2,1,1,0,1,1.0,1.0,0.5,1.0,0.0,2020-01-21 08:30:00,1.1642857142857141
978,29355,24,2,17,1,11,1,1,0,0,0,0,0,0,2,0,4,2,1,1,0,0,1.0,1.0,0.5,0.0,0.0,2020-01-21 09:00:00,0.2995238095238095
979,29385,24,2,17,0,11,1,2,0,0,0,0,0,0,2,0,4,2,1,1,0,0,1.0,1.0,0.5,0.0,0.0,2020-01-21 09:30:00,1.124285714285714
980,29415,24,4,17,0,10,1,2,0,0,0,0,0,0,4,0,4,2,1,1,0,0,1.0,1.0,0.5,0.0,0.0,2020-01-21 10:00:00,1.2107692307692306
981,29445,24,4,17,0,10,1,1,0,0,0,0,0,0,4,0,3,1,1,1,0,0,0.5,1.0,0.5,0.0,0.0,2020-01-21 10:30:00,14.119487179487178
982,29475,24,5,17,0,11,1,2,0,0,0,0,0,0,4,1,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-21 11:00:00,1.124285714285714
983,29505,24,5,17,0,12,1,1,0,0,0,0,0,0,5,0,3,1,1,1,0,0,0.5,1.0,0.5,0.0,0.0,2020-01-21 11:30:00,0.29915079365079367
984,29535,24,5,17,0,11,1,2,0,0,0,0,0,0,5,0,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-21 12:00:00,0.5983015873015873
985,29565,24,5,17,0,11,1,2,0,0,0,0,0,0,5,0,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-21 12:30:00,0.6825873015873016
986,29595,24,7,17,0,10,1,2,0,0,0,0,0,1,6,0,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-21 13:00:00,0.6016495726495728
987,29625,24,6,17,1,10,1,1,1,0,0,0,0,0,6,0,5,2,1,1,1,0,1.0,1.0,0.5,0.0,1.0,2020-01-21 13:30:00,0.2995238095238095
988,29655,24,9,17,0,10,1,2,0,0,0,0,0,1,6,2,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-21 14:00:00,0.7451282051282051
989,29685,24,8,17,1,11,1,1,0,0,0,0,0,2,4,2,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-21 14:30:00,0.2995238095238095
990,29715,24,7,17,0,13,1,2,0,0,0,0,0,0,5,2,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-21 15:00:00,1.0415036231884058
991,29745,24,9,17,0,11,1,2,0,0,0,0,0,2,5,2,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-21 15:30:00,0.5190476190476191
992,29775,24,10,17,1,11,1,1,0,0,0,0,0,1,7,2,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-21 16:00:00,0.2995238095238095
993,29805,24,9,17,0,12,1,2,0,0,0,0,0,1,6,2,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-21 16:30:00,0.5214296296296297
994,29835,24,9,17,0,12,1,2,0,0,0,0,0,1,6,2,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-21 17:00:00,0.5214296296296297
995,29865,24,7,17,0,12,1,2,0,0,0,0,0,1,4,2,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-21 17:30:00,0.5214296296296297
996,29895,24,4,17,1,12,1,1,0,0,0,0,0,0,2,2,4,2,1,1,0,0,1.0,1.0,0.5,0.0,0.0,2020-01-21 18:00:00,0.8444444444444444
997,29925,24,2,17,0,12,1,2,0,0,0,0,0,0,1,1,4,2,1,1,0,0,1.0,1.0,0.5,0.0,0.0,2020-01-21 18:30:00,1.2106666666666663
998,29955,24,1,17,0,12,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,2020-01-21 19:00:00,0.0
999,29985,24,0,17,0,12,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,2020-01-21 19:30:00,0.09076923076923077
1000,30015,24,0,17,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-21 20:00:00,0.0
1001,30045,24,0,17,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-21 20:30:00,0.0
1002,30075,24,0,17,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-21 21:00:00,0.0
1003,30105,24,0,17,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-21 21:30:00,0.0
1004,30135,24,0,17,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-21 22:00:00,0.0
1005,30165,24,0,17,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-21 22:30:00,0.0
1006,30195,24,0,17,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-21 23:00:00,0.0
1007,30225,24,0,17,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-21 23:30:00,0.0
1008,30255,24,0,17,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-22 00:00:00,0.0
1009,30285,24,0,17,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-22 00:30:00,0.0
1010,30315,24,0,17,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-22 01:00:00,0.0
1011,30345,24,0,17,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-22 01:30:00,0.0
1012,30375,24,0,17,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-22 02:00:00,0.0
1013,30405,24,0,17,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-22 02:30:00,0.0
1014,30435,24,0,17,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-22 03:00:00,0.0
1015,30465,24,0,17,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-22 03:30:00,0.0
1016,30495,24,0,17,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-22 04:00:00,0.0
1017,30525,24,0,17,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-22 04:30:00,0.0
1018,30555,24,0,17,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-22 05:00:00,0.0
1019,30585,24,0,17,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-22 05:30:00,0.0
1020,30615,24,0,17,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-22 06:00:00,0.0
1021,30645,24,0,17,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-22 06:30:00,0.0
1022,30675,24,3,17,0,12,1,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,2020-01-22 07:00:00,0.0
1023,30705,24,3,17,0,12,1,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,2020-01-22 07:30:00,0.0
1024,30735,24,3,17,0,13,1,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,2020-01-22 08:00:00,0.0
1025,30765,24,3,17,0,13,1,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,2020-01-22 08:30:00,0.0
1026,30795,24,2,17,2,12,1,0,0,0,1,0,0,0,1,1,4,2,1,0,0,1,1.0,1.0,0.0,1.0,0.0,2020-01-22 09:00:00,0.17875000000000002
1027,30825,24,2,17,0,13,1,2,0,0,0,0,0,0,1,1,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-22 09:30:00,0.6054166666666666
1028,30855,24,2,17,0,13,1,2,0,0,0,0,0,1,0,1,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-22 10:00:00,0.45416666666666666
1029,30885,24,2,17,0,13,1,2,0,0,0,0,0,1,0,1,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-22 10:30:00,0.45416666666666666
1030,30915,24,4,17,0,12,1,2,0,0,0,0,0,1,1,2,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-22 11:00:00,0.48444444444444446
1031,30945,24,5,17,0,11,1,2,0,0,0,0,0,0,2,3,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-22 11:30:00,1.1902898550724639
1032,30975,24,6,17,0,11,1,2,0,0,0,0,0,1,3,2,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-22 12:00:00,0.6033333333333334
1033,31005,24,5,17,1,13,0,1,0,0,0,0,0,0,2,3,3,2,0,1,0,0,1.0,0.0,0.5,0.0,0.0,2020-01-22 12:30:00,0.27955555555555556
1034,31035,24,7,17,0,14,0,2,0,0,0,0,0,1,1,5,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-22 13:00:00,0.45416666666666666
1035,31065,24,7,17,0,14,0,2,0,0,0,0,0,1,1,5,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-22 13:30:00,0.45416666666666666
1036,31095,24,8,17,0,13,0,2,0,0,0,0,0,1,1,6,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-22 14:00:00,0.48444444444444446
1037,31125,24,9,17,0,12,0,2,0,0,0,0,0,1,2,6,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-22 14:30:00,0.5190476190476191
1038,31155,24,12,17,0,10,0,2,0,0,0,0,0,2,4,6,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-22 15:00:00,0.6055555555555555
1039,31185,24,12,17,0,10,0,2,0,0,0,0,0,2,4,6,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-22 15:30:00,0.6055555555555555
1040,31215,24,11,17,0,10,0,2,0,0,0,0,0,1,4,6,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-22 16:00:00,1.3969230769230767
1041,31245,24,12,17,1,9,1,1,0,0,0,0,0,2,4,6,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-22 16:30:00,0.5511111111111111
1042,31275,24,5,17,2,9,1,0,0,0,0,0,0,1,2,2,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-22 17:00:00,0.09333333333333334
1043,31305,24,1,17,0,9,1,1,0,0,0,0,0,1,0,0,3,1,1,1,0,0,0.5,1.0,0.5,0.0,0.0,2020-01-22 17:30:00,0.3303030303030303
1044,31335,24,1,17,0,9,1,1,0,0,0,0,0,1,0,0,3,1,1,1,0,0,0.5,1.0,0.5,0.0,0.0,2020-01-22 18:00:00,0.3303030303030303
1045,31365,24,0,17,0,9,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0.5,0.0,0.5,0.0,0.0,2020-01-22 18:30:00,0.36333333333333334
1046,31395,24,0,17,0,9,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0.5,0.0,0.5,0.0,0.0,2020-01-22 19:00:00,0.36333333333333334
1047,31425,24,0,17,0,9,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0.5,0.0,0.5,0.0,0.0,2020-01-22 19:30:00,0.36333333333333334
1048,31455,24,0,17,0,9,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0.5,0.0,0.5,0.0,0.0,2020-01-22 20:00:00,0.36333333333333334
1049,31485,24,0,17,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-22 20:30:00,0.0
1050,31515,24,0,17,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-22 21:00:00,0.0
1051,31545,24,0,17,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-22 21:30:00,0.0
